,champion_name,champion_class,patch,y_true,y_pred,error,abs_error
480,Skarner,Tank,14.15,-3.3900000000000006,-0.561108,-2.828892006874085,2.828892006874085
493,Skarner,Tank,14.16,1.6799999999999997,1.703894,-0.023894019126892374,0.023894019126892374
533,Smolder,Marksman,14.18,-2.1099999999999994,-0.8106713,-1.2993286705017084,1.2993286705017084
700,Smolder,Marksman,14.23,2.1300000000000026,2.1443396,-0.014339561462399786,0.014339561462399786
656,Swain,Mage,14.21,-1.4799999999999969,-1.6596146,0.17961456298828438,0.17961456298828438
680,Swain,Mage,14.22,3.0799999999999983,3.3092535,-0.22925345420837573,0.22925345420837573
712,Swain,Mage,14.24,-1.4100000000000037,-1.4730273,0.06302734851836789,0.06302734851836789
481,Sylas,Mage,14.15,-1.6499999999999986,-0.0139426,-1.6360573997721062,1.6360573997721062
494,Sylas,Mage,14.16,2.8699999999999974,2.746389,0.12361108779906971,0.12361108779906971
511,Sylas,Mage,14.17,-0.25,-0.2618771,0.011877089738845825,0.011877089738845825
681,Sylas,Mage,14.22,-2.3000000000000043,-2.4621267,0.16212673187255433,0.16212673187255433
495,Syndra,Mage,14.16,0.509999999999998,0.027099844,0.4829001559317092,0.4829001559317092
682,Syndra,Mage,14.22,0.1599999999999966,0.13564959,0.02435040831565516,0.02435040831565516
1115,TahmKench,Tank,14.15,3.9200000000000017,1.1887853,2.731214685440065,2.731214685440065
1116,TahmKench,Tank,14.16,-0.740000000000002,-0.7305565,-0.009443511962892615,0.009443511962892615
1117,TahmKench,Tank,14.17,-2.5700000000000003,-2.610049,0.04004900932311983,0.04004900932311983
1118,TahmKench,Tank,14.18,-1.1400000000000006,-1.2852544,0.14525435924529972,0.14525435924529972
1119,TahmKench,Tank,14.19,5.030000000000001,4.024818,1.005182056427003,1.005182056427003
1120,TahmKench,Tank,14.20,-3.3500000000000014,-3.1132457,-0.23675427436828755,0.23675427436828755
1121,TahmKench,Tank,14.21,2.0600000000000023,2.1096354,-0.04963535308837663,0.04963535308837663
1122,TahmKench,Tank,14.22,-0.1600000000000037,-0.18243615,0.02243615329265225,0.02243615329265225
1123,TahmKench,Tank,14.23,-0.09999999999999432,-0.14198393,0.041983926296239815,0.041983926296239815
1124,TahmKench,Tank,14.24,-0.37000000000000455,-0.32664582,-0.04335417866707303,0.04335417866707303
657,Talon,Assassin,14.21,0.5,0.5025498,-0.0025498270988464355,0.0025498270988464355
713,Talon,Assassin,14.24,-0.6499999999999986,-0.6532181,0.003218090534211626,0.003218090534211626
658,Teemo,Marksman,14.21,2.1999999999999957,0.8141397,1.3858602762222247,1.3858602762222247
702,Teemo,Marksman,14.23,-1.3900000000000006,-1.3450572,-0.0449427509307867,0.0449427509307867
542,Tristana,Marksman,14.19,-0.13999999999999346,-2.2146668,2.074666843414313,2.074666843414313
631,Tristana,Marksman,14.20,2.3499999999999943,2.3379054,0.012094593048090019,0.012094593048090019
632,Tryndamere,Fighter,14.20,-1.0100000000000051,0.020725634,-1.0307256339490465,1.0307256339490465
633,Udyr,Fighter,14.20,2.039999999999999,0.4095444,1.6304555916786185,1.6304555916786185
482,Varus,Marksman,14.15,1.5200000000000031,-0.1920769,1.7120769065618546,1.7120769065618546
513,Varus,Marksman,14.17,0.13000000000000256,0.12226442,0.0077355775237109015,0.0077355775237109015
534,Varus,Marksman,14.18,0.06999999999999318,0.135265,-0.06526499271393504,0.06526499271393504
683,Varus,Marksman,14.22,0.6900000000000048,0.7846798,-0.0946797704696607,0.0946797704696607
684,Vayne,Marksman,14.22,-0.2700000000000031,0.32456324,-0.5945632350444825,0.5945632350444825
496,Vi,Fighter,14.16,-1.740000000000002,0.10347794,-1.8434779399633427,1.8434779399633427
535,Vi,Fighter,14.18,-0.9100000000000037,-0.7118972,-0.19810280561447513,0.19810280561447513
686,Vi,Fighter,14.22,1.0700000000000003,1.079939,-0.009939007759093954,0.009939007759093954
536,Viego,Fighter,14.18,-0.5,0.6361165,-1.1361165046691895,1.1361165046691895
659,Viego,Fighter,14.21,-0.3100000000000023,-0.61420345,0.30420345306396257,0.30420345306396257
714,Viktor,Mage,14.24,0.3300000000000054,1.3391206,-1.0091206264495796,1.0091206264495796
927,Vladimir,Mage,14.15,1.2100000000000009,1.0066342,0.20336576461792077,0.20336576461792077
928,Vladimir,Mage,14.16,-0.8999999999999986,-0.8049312,-0.095068776607512,0.095068776607512
929,Vladimir,Mage,14.17,1.4699999999999989,1.4225929,0.04740712165832406,0.04740712165832406
930,Vladimir,Mage,14.18,-5.75,-3.6883187,-2.0616812705993652,2.0616812705993652
931,Vladimir,Mage,14.19,3.1599999999999966,2.2992437,0.8607563114166226,0.8607563114166226
932,Vladimir,Mage,14.20,1.3200000000000003,1.5085181,-0.1885180997848508,0.1885180997848508
933,Vladimir,Mage,14.21,-0.9399999999999977,-0.9325455,-0.007454516887662521,0.007454516887662521
934,Vladimir,Mage,14.22,0.6899999999999977,0.78928334,-0.0992833352088951,0.0992833352088951
935,Vladimir,Mage,14.23,-0.46000000000000085,-0.56432843,0.10432843208312903,0.10432843208312903
936,Vladimir,Mage,14.24,-0.030000000000001137,-0.12597016,0.09597015500068551,0.09597015500068551
660,Volibear,Tank,14.21,-1.3900000000000006,0.27536634,-1.6653663361072546,1.6653663361072546
687,Warwick,Tank,14.22,-0.0800000000000054,0.35161886,-0.43161885619164053,0.43161885619164053
715,Warwick,Tank,14.24,1.1900000000000048,1.88271,-0.6927099800109815,0.6927099800109815
661,Xayah,Marksman,14.21,2.3599999999999994,0.3359264,2.0240735864639277,2.0240735864639277
483,Yasuo,Assassin,14.15,0.3299999999999983,0.6035952,-0.27359519720077685,0.27359519720077685
634,Yasuo,Assassin,14.20,-1.7100000000000009,-1.5635742,-0.14642580509185876,0.14642580509185876
484,Yone,Fighter,14.15,1.0499999999999972,0.72627985,0.32372014522552206,0.32372014522552206
635,Yone,Fighter,14.20,-1.3899999999999935,-1.3245399,-0.06546010017394366,0.06546010017394366
716,Yuumi,Support,14.24,1.240000000000002,-0.13077319,1.3707731866836568,1.3707731866836568
485,Zed,Assassin,14.15,0.4799999999999969,0.13104309,0.3489569085836379,0.3489569085836379
539,Zeri,Marksman,14.18,-0.07000000000000028,0.075496756,-0.14549675554037123,0.14549675554037123
540,Ziggs,Mage,14.18,0.010000000000005116,0.6433582,-0.6333581709861704,0.6333581709861704
